Time,Time,Volume,Open,Close,High,Low
2022-12-30 19:00:00,2022-12-30 19:00:00,1498727,121.16,121.5,121.69,120.88
2022-12-30 20:00:00,2022-12-30 20:00:00,4124619,121.51,123.24,123.29,121.47
2022-12-30 21:00:00,2022-12-30 21:00:00,2515075,123.18,123.07,123.28,122.87
2022-12-30 22:00:00,2022-12-30 22:00:00,44870,123.03,122.95,123.06,122.82
2022-12-31 09:00:00,2022-12-31 09:00:00,46,123.47,123.54,123.54,122.38
2022-12-31 10:00:00,2022-12-31 10:00:00,212,123.55,124.6,124.62,122.54
2022-12-31 11:00:00,2022-12-31 11:00:00,106,123.59,122.94,124.55,122.94
2022-12-31 12:00:00,2022-12-31 12:00:00,20,122.76,123.77,123.77,122.73
2022-12-31 13:00:00,2022-12-31 13:00:00,8,122.81,122.77,122.81,122.77
2022-12-31 14:00:00,2022-12-31 14:00:00,6,123.75,123.78,123.78,123.75
2022-12-31 15:00:00,2022-12-31 15:00:00,24,122.71,122.61,122.71,122.61
2023-01-01 09:00:00,2023-01-01 09:00:00,3,122.59,122.59,122.59,122.59
2023-01-01 11:00:00,2023-01-01 11:00:00,2,123.59,123.59,123.59,123.59
2023-01-01 12:00:00,2023-01-01 12:00:00,27,123.62,123.73,123.73,122.65
2023-01-01 14:00:00,2023-01-01 14:00:00,1,123.81,123.81,123.81,123.81
2023-01-02 09:00:00,2023-01-02 09:00:00,20,122.73,122.73,122.73,122.73
2023-01-02 12:00:00,2023-01-02 12:00:00,93,123.67,124.4,124.4,123.67
2023-01-02 13:00:00,2023-01-02 13:00:00,1,124.41,124.41,124.41,124.41
2023-01-02 14:00:00,2023-01-02 14:00:00,115,124.42,125.31,125.31,124.42
2023-01-02 15:00:00,2023-01-02 15:00:00,58,125.37,125.79,125.79,124.77
2023-01-03 07:00:00,2023-01-03 07:00:00,10285,122.0,118.57,123.0,117.6
2023-01-03 08:00:00,2023-01-03 08:00:00,5131,118.55,121.2,121.5,117.95
2023-01-03 09:00:00,2023-01-03 09:00:00,6474,121.2,119.0,121.2,117.98
2023-01-03 10:00:00,2023-01-03 10:00:00,2032,119.07,120.5,120.96,118.75
2023-01-03 11:00:00,2023-01-03 11:00:00,1011,120.54,118.94,120.54,118.8
2023-01-03 12:00:00,2023-01-03 12:00:00,127232,118.9,118.31,119.27,117.02
2023-01-03 13:00:00,2023-01-03 13:00:00,400591,118.35,119.0,119.2,117.61
2023-01-03 14:00:00,2023-01-03 14:00:00,7513344,118.91,111.64,119.55,111.61
2023-01-03 15:00:00,2023-01-03 15:00:00,6247880,111.65,110.92,112.3,110.28
2023-01-03 16:00:00,2023-01-03 16:00:00,6271731,110.9,106.7,111.03,105.6
2023-01-03 17:00:00,2023-01-03 17:00:00,3914465,106.71,105.53,107.32,104.8
2023-01-03 18:00:00,2023-01-03 18:00:00,2844344,105.52,106.48,106.72,104.65
2023-01-03 19:00:00,2023-01-03 19:00:00,3817993,106.48,108.34,109.4,106.0
2023-01-03 20:00:00,2023-01-03 20:00:00,4956856,108.37,108.07,108.99,107.22
2023-01-03 21:00:00,2023-01-03 21:00:00,3332558,108.04,107.94,108.15,107.8
2023-01-03 22:00:00,2023-01-03 22:00:00,41626,107.93,107.89,108.01,107.8
2023-01-04 07:00:00,2023-01-04 07:00:00,4437,107.01,109.46,109.87,106.67
2023-01-04 08:00:00,2023-01-04 08:00:00,2167,109.3,109.46,109.8,109.03
2023-01-04 09:00:00,2023-01-04 09:00:00,5117,109.45,109.25,109.8,107.5
2023-01-04 10:00:00,2023-01-04 10:00:00,3683,109.24,109.73,109.88,109.05
2023-01-04 11:00:00,2023-01-04 11:00:00,2005,109.73,109.6,109.97,109.3
2023-01-04 12:00:00,2023-01-04 12:00:00,98035,109.45,109.6,109.74,108.51
2023-01-04 13:00:00,2023-01-04 13:00:00,275838,109.59,108.84,109.79,108.83
2023-01-04 14:00:00,2023-01-04 14:00:00,7356261,108.84,109.64,112.73,107.29
2023-01-04 15:00:00,2023-01-04 15:00:00,5669215,109.62,111.91,112.43,107.82
2023-01-04 16:00:00,2023-01-04 16:00:00,4742450,111.91,113.18,114.59,110.66
2023-01-04 17:00:00,2023-01-04 17:00:00,2324152,113.2,111.73,113.35,111.43
2023-01-04 18:00:00,2023-01-04 18:00:00,2475479,111.74,113.72,114.1,111.56
2023-01-04 19:00:00,2023-01-04 19:00:00,3168294,113.72,113.62,114.52,111.56
2023-01-04 20:00:00,2023-01-04 20:00:00,3740117,113.61,113.64,113.85,112.25
2023-01-04 21:00:00,2023-01-04 21:00:00,2334715,113.64,112.93,113.72,112.91
2023-01-04 22:00:00,2023-01-04 22:00:00,15507,112.95,113.2,113.46,112.95
2023-01-05 07:00:00,2023-01-05 07:00:00,2356,114.0,112.85,114.0,112.2
2023-01-05 08:00:00,2023-01-05 08:00:00,1290,112.85,112.79,113.37,112.69
2023-01-05 09:00:00,2023-01-05 09:00:00,1261,112.79,112.62,113.16,112.46
2023-01-05 10:00:00,2023-01-05 10:00:00,2429,112.71,113.79,114.0,112.7
2023-01-05 11:00:00,2023-01-05 11:00:00,7639,113.92,114.1,114.74,113.7
2023-01-05 12:00:00,2023-01-05 12:00:00,82302,114.05,114.32,114.85,113.88
2023-01-05 13:00:00,2023-01-05 13:00:00,340563,114.35,111.37,114.35,111.08
2023-01-05 14:00:00,2023-01-05 14:00:00,4950443,111.35,108.63,111.36,107.45
2023-01-05 15:00:00,2023-01-05 15:00:00,4282558,108.64,107.93,110.15,107.17
2023-01-05 16:00:00,2023-01-05 16:00:00,2487336,107.94,110.37,110.47,107.68
2023-01-05 17:00:00,2023-01-05 17:00:00,1497742,110.38,109.75,110.51,109.22
2023-01-05 18:00:00,2023-01-05 18:00:00,2096002,109.75,110.7,111.87,109.52
2023-01-05 19:00:00,2023-01-05 19:00:00,1424729,110.72,110.8,111.32,109.98
2023-01-05 20:00:00,2023-01-05 20:00:00,2072658,110.81,110.36,111.2,110.06
2023-01-05 21:00:00,2023-01-05 21:00:00,2354980,110.38,110.31,110.4,110.06
2023-01-05 22:00:00,2023-01-05 22:00:00,8635,110.31,110.08,110.31,110.03
2023-01-06 07:00:00,2023-01-06 07:00:00,3896,111.1,107.89,111.47,107.61
2023-01-06 08:00:00,2023-01-06 08:00:00,2066,108.07,108.25,108.29,107.3
2023-01-06 09:00:00,2023-01-06 09:00:00,14486,108.25,104.4,108.25,104.0
2023-01-06 10:00:00,2023-01-06 10:00:00,4403,104.39,105.0,105.81,104.13
2023-01-06 11:00:00,2023-01-06 11:00:00,2307,105.02,104.84,105.34,104.41
2023-01-06 12:00:00,2023-01-06 12:00:00,194816,105.0,103.61,105.43,103.08
2023-01-06 13:00:00,2023-01-06 13:00:00,1183903,103.61,103.11,103.7,101.21
2023-01-06 14:00:00,2023-01-06 14:00:00,8169811,103.11,105.14,107.1,101.82
2023-01-06 15:00:00,2023-01-06 15:00:00,4931517,105.4,108.76,109.27,105.16
2023-01-06 16:00:00,2023-01-06 16:00:00,3635939,108.76,111.34,111.44,107.92
2023-01-06 17:00:00,2023-01-06 17:00:00,3159881,111.35,111.3,112.92,110.65
2023-01-06 18:00:00,2023-01-06 18:00:00,2074452,111.3,111.89,112.04,110.23
2023-01-06 19:00:00,2023-01-06 19:00:00,2572598,111.89,113.54,114.04,111.57
2023-01-06 20:00:00,2023-01-06 20:00:00,3789748,113.52,113.02,114.39,112.45
2023-01-06 21:00:00,2023-01-06 21:00:00,2466418,113.01,112.91,113.18,112.87
2023-01-06 22:00:00,2023-01-06 22:00:00,25109,112.93,113.05,113.05,112.88
2023-01-07 09:00:00,2023-01-07 09:00:00,18,112.6,113.58,113.58,112.58
2023-01-07 10:00:00,2023-01-07 10:00:00,68,113.59,113.96,113.96,112.66
2023-01-07 11:00:00,2023-01-07 11:00:00,18,113.03,113.06,113.98,113.02
2023-01-07 12:00:00,2023-01-07 12:00:00,48,113.05,114.1,114.1,113.02
2023-01-07 13:00:00,2023-01-07 13:00:00,28,114.13,113.18,114.15,113.16
2023-01-07 14:00:00,2023-01-07 14:00:00,33,113.08,113.94,113.94,113.08
2023-01-07 15:00:00,2023-01-07 15:00:00,34,113.01,112.94,113.95,112.9
2023-01-08 07:00:00,2023-01-08 07:00:00,24,112.93,112.78,112.93,112.78
2023-01-08 08:00:00,2023-01-08 08:00:00,122,112.6,112.3,113.23,112.22
2023-01-08 09:00:00,2023-01-08 09:00:00,183,113.22,112.95,113.97,112.24
2023-01-08 10:00:00,2023-01-08 10:00:00,103,113.95,113.26,114.18,113.01
2023-01-08 11:00:00,2023-01-08 11:00:00,2,113.24,113.23,113.24,113.23
2023-01-08 12:00:00,2023-01-08 12:00:00,19,114.19,114.27,114.27,113.34
2023-01-08 13:00:00,2023-01-08 13:00:00,32,114.3,113.43,114.38,113.4
2023-01-08 14:00:00,2023-01-08 14:00:00,12,114.36,114.4,114.4,113.43
2023-01-08 15:00:00,2023-01-08 15:00:00,309,114.42,113.61,115.3,113.49
2023-01-09 07:00:00,2023-01-09 07:00:00,6188,114.95,114.71,116.0,113.6
2023-01-09 08:00:00,2023-01-09 08:00:00,3137,114.65,113.82,114.65,113.7
2023-01-09 09:00:00,2023-01-09 09:00:00,5319,114.0,115.69,116.37,114.0
2023-01-09 10:00:00,2023-01-09 10:00:00,1711,115.68,115.15,115.89,115.01
2023-01-09 11:00:00,2023-01-09 11:00:00,2935,115.15,114.98,115.47,114.91
2023-01-09 12:00:00,2023-01-09 12:00:00,131264,114.93,117.14,118.14,114.88
2023-01-09 13:00:00,2023-01-09 13:00:00,226668,117.13,116.84,117.3,116.23
2023-01-09 14:00:00,2023-01-09 14:00:00,6978006,116.85,122.43,122.5,116.73
2023-01-09 15:00:00,2023-01-09 15:00:00,5905539,122.44,121.5,123.32,120.33
2023-01-09 16:00:00,2023-01-09 16:00:00,2230774,121.51,121.85,122.5,120.88
2023-01-09 17:00:00,2023-01-09 17:00:00,1592165,121.85,122.16,122.6,121.07
2023-01-09 18:00:00,2023-01-09 18:00:00,2398945,122.16,121.26,123.52,120.72
2023-01-09 19:00:00,2023-01-09 19:00:00,1730216,121.26,120.6,122.01,120.49
2023-01-09 20:00:00,2023-01-09 20:00:00,3253570,120.61,119.79,121.01,119.26
2023-01-09 21:00:00,2023-01-09 21:00:00,2756888,119.79,119.88,120.3,119.31
2023-01-09 22:00:00,2023-01-09 22:00:00,6541,119.89,119.95,120.05,119.75
2023-01-10 07:00:00,2023-01-10 07:00:00,2795,120.67,120.89,121.08,118.56
2023-01-10 08:00:00,2023-01-10 08:00:00,1208,120.8,120.9,121.05,120.72
2023-01-10 09:00:00,2023-01-10 09:00:00,2385,120.56,121.77,121.92,120.39
2023-01-10 10:00:00,2023-01-10 10:00:00,682,121.86,121.63,121.92,121.01
2023-01-10 11:00:00,2023-01-10 11:00:00,1097,121.65,120.48,121.65,120.3
2023-01-10 12:00:00,2023-01-10 12:00:00,113330,120.38,118.41,120.48,116.83
2023-01-10 13:00:00,2023-01-10 13:00:00,184726,118.46,119.18,119.4,118.24
2023-01-10 14:00:00,2023-01-10 14:00:00,5065729,119.15,118.92,123.0,117.36
2023-01-10 15:00:00,2023-01-10 15:00:00,4994333,118.92,115.96,119.75,114.92
2023-01-10 16:00:00,2023-01-10 16:00:00,2334515,115.95,116.32,117.07,115.45
2023-01-10 17:00:00,2023-01-10 17:00:00,1906831,116.31,117.4,117.76,115.71
2023-01-10 18:00:00,2023-01-10 18:00:00,1653586,117.4,117.8,118.25,117.01
2023-01-10 19:00:00,2023-01-10 19:00:00,1570051,117.8,117.68,118.12,117.24
2023-01-10 20:00:00,2023-01-10 20:00:00,3141001,117.68,118.85,118.88,116.66
2023-01-10 21:00:00,2023-01-10 21:00:00,1682017,118.84,118.37,118.85,118.21
2023-01-10 22:00:00,2023-01-10 22:00:00,6848,118.37,118.49,118.51,118.29
2023-01-11 07:00:00,2023-01-11 07:00:00,908,117.77,118.75,119.18,117.4
2023-01-11 08:00:00,2023-01-11 08:00:00,1572,118.84,118.13,118.84,118.0
2023-01-11 09:00:00,2023-01-11 09:00:00,2027,118.53,119.59,119.89,118.52
2023-01-11 10:00:00,2023-01-11 10:00:00,3622,119.65,119.54,119.8,119.5
2023-01-11 11:00:00,2023-01-11 11:00:00,2229,119.54,119.5,119.94,119.06
2023-01-11 12:00:00,2023-01-11 12:00:00,74120,119.56,120.9,121.68,119.39
2023-01-11 13:00:00,2023-01-11 13:00:00,214573,120.88,121.9,121.9,120.76
2023-01-11 14:00:00,2023-01-11 14:00:00,4818525,121.89,121.95,122.65,120.51
2023-01-11 15:00:00,2023-01-11 15:00:00,7280869,121.97,122.68,125.94,121.7
2023-01-11 16:00:00,2023-01-11 16:00:00,3068660,122.68,122.73,123.47,122.05
2023-01-11 17:00:00,2023-01-11 17:00:00,2732864,122.75,121.71,123.2,121.5
2023-01-11 18:00:00,2023-01-11 18:00:00,2148152,121.72,122.19,122.58,121.5
2023-01-11 19:00:00,2023-01-11 19:00:00,2157683,122.19,121.58,122.34,121.28
2023-01-11 20:00:00,2023-01-11 20:00:00,4033911,121.57,123.21,123.26,121.57
2023-01-11 21:00:00,2023-01-11 21:00:00,2950201,123.2,123.06,123.22,122.66
2023-01-11 22:00:00,2023-01-11 22:00:00,10243,123.11,123.14,123.2,122.8
2023-01-12 07:00:00,2023-01-12 07:00:00,1809,123.14,123.62,124.99,123.14
2023-01-12 08:00:00,2023-01-12 08:00:00,1244,123.55,123.14,123.61,122.63
2023-01-12 09:00:00,2023-01-12 09:00:00,742,123.14,123.9,123.91,123.14
2023-01-12 10:00:00,2023-01-12 10:00:00,6298,123.82,121.92,123.82,121.0
2023-01-12 11:00:00,2023-01-12 11:00:00,732,121.97,122.1,122.55,121.97
2023-01-12 12:00:00,2023-01-12 12:00:00,60234,122.41,123.5,123.7,122.2
2023-01-12 13:00:00,2023-01-12 13:00:00,886776,123.51,124.18,124.58,120.7
2023-01-12 14:00:00,2023-01-12 14:00:00,5545893,124.2,118.12,124.4,116.31
2023-01-12 15:00:00,2023-01-12 15:00:00,4657655,118.13,119.06,121.08,118.04
2023-01-12 16:00:00,2023-01-12 16:00:00,2098028,119.06,121.23,121.36,118.47
2023-01-12 17:00:00,2023-01-12 17:00:00,1617752,121.22,120.76,121.48,120.5
2023-01-12 18:00:00,2023-01-12 18:00:00,2323935,120.75,122.33,122.63,119.84
2023-01-12 19:00:00,2023-01-12 19:00:00,2422624,122.33,123.3,124.13,122.12
2023-01-12 20:00:00,2023-01-12 20:00:00,2780496,123.3,123.52,123.76,122.33
2023-01-12 21:00:00,2023-01-12 21:00:00,2205305,123.52,123.04,123.63,122.9
2023-01-12 22:00:00,2023-01-12 22:00:00,8566,123.04,123.06,123.17,123.0
2023-01-13 07:00:00,2023-01-13 07:00:00,4681,122.35,120.75,124.38,120.64
2023-01-13 08:00:00,2023-01-13 08:00:00,4570,120.75,119.52,120.8,119.42
2023-01-13 09:00:00,2023-01-13 09:00:00,23451,119.55,117.94,119.55,117.01
2023-01-13 10:00:00,2023-01-13 10:00:00,3775,117.99,119.15,119.6,117.9
2023-01-13 11:00:00,2023-01-13 11:00:00,6816,119.2,117.37,119.4,117.22
2023-01-13 12:00:00,2023-01-13 12:00:00,364636,117.37,115.75,118.29,115.65
2023-01-13 13:00:00,2023-01-13 13:00:00,605197,115.74,115.99,116.72,115.65
2023-01-13 14:00:00,2023-01-13 14:00:00,6549096,115.99,117.6,118.47,115.6
2023-01-13 15:00:00,2023-01-13 15:00:00,4218398,117.56,120.71,122.0,117.27
2023-01-13 16:00:00,2023-01-13 16:00:00,2254726,120.71,119.74,120.97,118.38
2023-01-13 17:00:00,2023-01-13 17:00:00,1417457,119.75,120.65,120.96,119.41
2023-01-13 18:00:00,2023-01-13 18:00:00,1605222,120.65,120.73,121.4,120.08
2023-01-13 19:00:00,2023-01-13 19:00:00,1076146,120.73,120.71,121.07,120.22
2023-01-13 20:00:00,2023-01-13 20:00:00,3709721,120.71,122.37,122.63,120.61
2023-01-13 21:00:00,2023-01-13 21:00:00,1858238,122.38,122.03,122.43,121.91
2023-01-13 22:00:00,2023-01-13 22:00:00,22285,121.99,122.19,122.19,121.95
2023-01-14 07:00:00,2023-01-14 07:00:00,92,122.7,122.64,122.75,121.58
2023-01-14 08:00:00,2023-01-14 08:00:00,39,122.65,121.78,122.81,121.78
2023-01-14 09:00:00,2023-01-14 09:00:00,38,121.74,121.79,122.87,121.74
2023-01-14 10:00:00,2023-01-14 10:00:00,25,122.83,121.87,122.86,121.85
2023-01-14 11:00:00,2023-01-14 11:00:00,30,121.84,121.96,122.96,121.84
2023-01-14 12:00:00,2023-01-14 12:00:00,6,121.95,122.95,122.95,121.94
2023-01-14 13:00:00,2023-01-14 13:00:00,22,122.99,123.01,123.06,122.02
2023-01-14 14:00:00,2023-01-14 14:00:00,20,122.01,123.04,123.04,121.98
2023-01-14 15:00:00,2023-01-14 15:00:00,13,122.05,123.07,123.07,122.04
2023-01-15 07:00:00,2023-01-15 07:00:00,53,122.11,123.46,123.46,122.1
2023-01-15 08:00:00,2023-01-15 08:00:00,112,122.5,123.27,123.65,122.27
2023-01-15 09:00:00,2023-01-15 09:00:00,128,122.27,123.02,123.27,122.12
2023-01-15 10:00:00,2023-01-15 10:00:00,63,123.04,123.44,123.44,122.07
2023-01-15 11:00:00,2023-01-15 11:00:00,29,123.45,123.47,123.49,122.42
2023-01-15 12:00:00,2023-01-15 12:00:00,7,123.48,122.44,123.48,122.44
2023-01-15 13:00:00,2023-01-15 13:00:00,13,122.4,122.34,122.4,122.34
2023-01-15 14:00:00,2023-01-15 14:00:00,10,122.33,122.27,122.33,122.27
2023-01-15 15:00:00,2023-01-15 15:00:00,17,123.26,122.34,123.33,122.26
2023-01-17 07:00:00,2023-01-17 07:00:00,5093,121.98,122.18,122.66,120.66
2023-01-17 08:00:00,2023-01-17 08:00:00,1131,121.9,122.1,122.1,121.67
2023-01-17 09:00:00,2023-01-17 09:00:00,1880,121.9,121.86,122.67,121.41
2023-01-17 10:00:00,2023-01-17 10:00:00,2934,121.85,123.0,123.5,121.85
2023-01-17 11:00:00,2023-01-17 11:00:00,2951,123.1,123.5,123.62,122.69
2023-01-17 12:00:00,2023-01-17 12:00:00,251336,123.36,125.81,125.88,123.36
2023-01-17 13:00:00,2023-01-17 13:00:00,487211,125.81,125.1,126.25,124.75
2023-01-17 14:00:00,2023-01-17 14:00:00,5521955,125.14,128.49,128.64,124.87
2023-01-17 15:00:00,2023-01-17 15:00:00,5096918,128.49,128.83,130.57,127.92
2023-01-17 16:00:00,2023-01-17 16:00:00,2054489,128.83,128.9,129.67,127.43
2023-01-17 17:00:00,2023-01-17 17:00:00,1894033,128.9,130.34,130.57,128.73
2023-01-17 18:00:00,2023-01-17 18:00:00,2003500,130.34,130.8,131.39,130.22
2023-01-17 19:00:00,2023-01-17 19:00:00,1431391,130.8,130.68,131.12,130.1
2023-01-17 20:00:00,2023-01-17 20:00:00,3046246,130.66,131.47,131.7,130.39
2023-01-17 21:00:00,2023-01-17 21:00:00,2787708,131.46,132.03,132.4,131.39
2023-01-17 22:00:00,2023-01-17 22:00:00,25114,132.08,131.84,132.17,131.52
2023-01-18 07:00:00,2023-01-18 07:00:00,4750,132.87,133.7,134.55,131.9
2023-01-18 08:00:00,2023-01-18 08:00:00,1902,133.71,133.0,133.71,132.9
2023-01-18 09:00:00,2023-01-18 09:00:00,6026,132.9,135.24,135.3,132.5
2023-01-18 10:00:00,2023-01-18 10:00:00,6411,135.2,135.19,135.7,134.5
2023-01-18 11:00:00,2023-01-18 11:00:00,2353,135.04,134.8,135.14,134.5
2023-01-18 12:00:00,2023-01-18 12:00:00,96947,134.88,136.55,136.64,134.88
2023-01-18 13:00:00,2023-01-18 13:00:00,549286,136.59,136.33,137.49,135.82
2023-01-18 14:00:00,2023-01-18 14:00:00,5542442,136.35,134.15,137.2,132.6
2023-01-18 15:00:00,2023-01-18 15:00:00,5069041,134.15,130.72,135.18,129.0
2023-01-18 16:00:00,2023-01-18 16:00:00,3521956,130.72,129.81,130.92,128.31
2023-01-18 17:00:00,2023-01-18 17:00:00,2575485,129.81,127.85,130.46,127.63
2023-01-18 18:00:00,2023-01-18 18:00:00,2481496,127.87,127.74,128.46,127.01
2023-01-18 19:00:00,2023-01-18 19:00:00,1664504,127.75,128.56,128.86,127.34
2023-01-18 20:00:00,2023-01-18 20:00:00,2675522,128.56,128.73,129.12,128.0
2023-01-18 21:00:00,2023-01-18 21:00:00,1707846,128.74,128.42,128.8,128.38
2023-01-18 22:00:00,2023-01-18 22:00:00,59542,128.41,127.75,128.5,127.17
2023-01-19 07:00:00,2023-01-19 07:00:00,4093,126.5,127.27,128.22,125.2
2023-01-19 08:00:00,2023-01-19 08:00:00,1977,127.27,126.85,127.65,126.4
2023-01-19 09:00:00,2023-01-19 09:00:00,6740,126.78,126.8,128.33,126.52
2023-01-19 10:00:00,2023-01-19 10:00:00,3034,126.8,125.5,126.88,125.2
2023-01-19 11:00:00,2023-01-19 11:00:00,1178,125.5,126.45,126.75,125.33
2023-01-19 12:00:00,2023-01-19 12:00:00,127053,126.07,125.51,126.53,125.26
2023-01-19 13:00:00,2023-01-19 13:00:00,240961,125.51,126.5,126.72,125.4
2023-01-19 14:00:00,2023-01-19 14:00:00,3363522,126.5,129.17,131.8,126.36
2023-01-19 15:00:00,2023-01-19 15:00:00,3260627,129.16,125.85,129.99,125.63
2023-01-19 16:00:00,2023-01-19 16:00:00,2722431,125.85,125.62,126.55,124.31
2023-01-19 17:00:00,2023-01-19 17:00:00,1377118,125.63,126.58,126.59,125.04
2023-01-19 18:00:00,2023-01-19 18:00:00,1673509,126.6,128.05,128.41,126.4
2023-01-19 19:00:00,2023-01-19 19:00:00,1524270,128.03,127.52,128.72,127.19
2023-01-19 20:00:00,2023-01-19 20:00:00,1992027,127.52,127.16,128.2,126.95
2023-01-19 21:00:00,2023-01-19 21:00:00,1777387,127.16,127.64,127.74,127.03
2023-01-19 22:00:00,2023-01-19 22:00:00,9808,127.64,127.75,127.87,127.45
2023-01-20 07:00:00,2023-01-20 07:00:00,5105,127.5,128.91,129.3,126.25
2023-01-20 08:00:00,2023-01-20 08:00:00,2808,128.91,128.27,128.91,127.7
2023-01-20 09:00:00,2023-01-20 09:00:00,2660,128.4,128.39,129.1,127.97
2023-01-20 10:00:00,2023-01-20 10:00:00,510,128.3,128.8,128.8,128.24
2023-01-20 11:00:00,2023-01-20 11:00:00,783,128.88,128.79,129.0,128.6
2023-01-20 12:00:00,2023-01-20 12:00:00,54191,128.77,129.45,129.76,128.77
2023-01-20 13:00:00,2023-01-20 13:00:00,90390,129.45,129.0,129.66,128.8
2023-01-20 14:00:00,2023-01-20 14:00:00,3987623,129.01,130.35,130.84,127.35
2023-01-20 15:00:00,2023-01-20 15:00:00,2994741,130.35,129.91,132.79,129.47
2023-01-20 16:00:00,2023-01-20 16:00:00,1697781,129.89,130.86,131.39,129.8
2023-01-20 17:00:00,2023-01-20 17:00:00,1190465,130.88,130.72,131.53,130.72
2023-01-20 18:00:00,2023-01-20 18:00:00,1381569,130.73,131.77,131.99,130.36
2023-01-20 19:00:00,2023-01-20 19:00:00,1748789,131.79,132.16,132.58,131.45
2023-01-20 20:00:00,2023-01-20 20:00:00,3854000,132.16,133.41,133.52,132.16
2023-01-20 21:00:00,2023-01-20 21:00:00,2469608,133.4,133.29,133.55,133.17
2023-01-20 22:00:00,2023-01-20 22:00:00,48107,133.3,133.3,133.48,133.29
2023-01-21 07:00:00,2023-01-21 07:00:00,3,132.76,133.85,133.85,132.76
2023-01-21 08:00:00,2023-01-21 08:00:00,8,133.86,132.8,133.89,132.8
2023-01-21 09:00:00,2023-01-21 09:00:00,133,132.79,132.28,133.33,132.13
2023-01-21 10:00:00,2023-01-21 10:00:00,344,133.5,133.77,135.65,133.36
2023-01-21 11:00:00,2023-01-21 11:00:00,82,134.86,134.58,134.89,133.45
2023-01-21 12:00:00,2023-01-21 12:00:00,18,133.49,134.66,134.66,133.49
2023-01-21 13:00:00,2023-01-21 13:00:00,22,134.67,134.67,134.68,133.55
2023-01-21 14:00:00,2023-01-21 14:00:00,105,134.7,133.13,134.76,133.13
2023-01-21 15:00:00,2023-01-21 15:00:00,25,132.87,132.76,133.89,132.76
2023-01-22 07:00:00,2023-01-22 07:00:00,16,132.73,133.89,133.89,132.73
2023-01-22 08:00:00,2023-01-22 08:00:00,11,133.92,133.93,133.93,132.8
2023-01-22 09:00:00,2023-01-22 09:00:00,2,132.84,133.93,133.93,132.84
2023-01-22 10:00:00,2023-01-22 10:00:00,1,133.94,133.94,133.94,133.94
2023-01-22 11:00:00,2023-01-22 11:00:00,7,132.85,132.89,133.96,132.85
2023-01-22 12:00:00,2023-01-22 12:00:00,6,133.98,132.91,133.98,132.89
2023-01-22 13:00:00,2023-01-22 13:00:00,17,133.99,134.13,134.13,133.99
2023-01-22 14:00:00,2023-01-22 14:00:00,39,133.06,134.34,134.34,133.06
2023-01-22 15:00:00,2023-01-22 15:00:00,4,133.32,133.31,134.4,133.31
2023-01-23 07:00:00,2023-01-23 07:00:00,2197,133.5,134.69,135.0,133.5
2023-01-23 08:00:00,2023-01-23 08:00:00,1452,134.6,134.45,135.0,134.26
2023-01-23 09:00:00,2023-01-23 09:00:00,1636,134.45,135.64,135.78,134.1
2023-01-23 10:00:00,2023-01-23 10:00:00,2840,135.66,135.0,135.74,134.33
2023-01-23 11:00:00,2023-01-23 11:00:00,2224,134.9,135.4,135.4,134.45
2023-01-23 12:00:00,2023-01-23 12:00:00,81415,135.38,136.29,136.64,135.38
2023-01-23 13:00:00,2023-01-23 13:00:00,185458,136.29,135.7,136.42,135.5
2023-01-23 14:00:00,2023-01-23 14:00:00,4534913,135.71,138.76,139.15,134.27
2023-01-23 15:00:00,2023-01-23 15:00:00,3570295,138.75,139.95,140.34,138.16
2023-01-23 16:00:00,2023-01-23 16:00:00,2680768,139.97,141.85,142.1,139.95
2023-01-23 17:00:00,2023-01-23 17:00:00,1569187,141.87,142.38,142.62,141.61
2023-01-23 18:00:00,2023-01-23 18:00:00,2312594,142.36,145.23,145.37,142.31
2023-01-23 19:00:00,2023-01-23 19:00:00,2374967,145.23,142.8,145.27,142.37
2023-01-23 20:00:00,2023-01-23 20:00:00,3397301,142.8,143.74,143.91,141.34
2023-01-23 21:00:00,2023-01-23 21:00:00,2657099,143.75,145.25,145.37,143.5
2023-01-23 22:00:00,2023-01-23 22:00:00,50845,145.35,144.7,145.39,143.9
2023-01-24 07:00:00,2023-01-24 07:00:00,9592,144.72,146.5,147.5,144.72
2023-01-24 08:00:00,2023-01-24 08:00:00,4019,146.68,146.54,146.68,145.46
2023-01-24 09:00:00,2023-01-24 09:00:00,15797,146.32,140.98,146.32,140.82
2023-01-24 10:00:00,2023-01-24 10:00:00,4161,141.0,142.6,142.83,140.9
2023-01-24 11:00:00,2023-01-24 11:00:00,2208,142.6,143.31,143.4,141.89
2023-01-24 12:00:00,2023-01-24 12:00:00,165083,143.3,141.91,145.04,141.71
2023-01-24 13:00:00,2023-01-24 13:00:00,299630,141.92,141.42,142.93,140.8
2023-01-24 14:00:00,2023-01-24 14:00:00,4233526,141.35,144.9,146.45,141.02
2023-01-24 15:00:00,2023-01-24 15:00:00,3791438,144.93,144.06,145.0,141.1
2023-01-24 16:00:00,2023-01-24 16:00:00,1647973,144.09,143.94,145.32,143.69
2023-01-24 17:00:00,2023-01-24 17:00:00,1333509,143.93,143.0,144.22,142.85
2023-01-24 18:00:00,2023-01-24 18:00:00,1254409,142.97,143.73,144.05,142.5
2023-01-24 19:00:00,2023-01-24 19:00:00,1316602,143.71,143.99,144.17,142.75
