,Time,Volume,Open,Close,High,Low
1179,2022-08-30 10:00:00,463,163.07,163.15,163.23,163.05
1180,2022-08-30 11:00:00,1175,163.1,162.72,163.12,162.62
1181,2022-08-30 12:00:00,24383,162.68,162.33,162.89,162.25
1182,2022-08-30 13:00:00,2022713,162.37,161.24,162.56,160.97
1183,2022-08-30 14:00:00,2397853,161.24,159.17,161.48,158.23
1184,2022-08-30 15:00:00,1868841,159.17,159.21,159.44,158.61
1185,2022-08-30 16:00:00,1051066,159.18,158.78,159.67,158.32
1186,2022-08-30 17:00:00,1409799,158.78,158.49,158.89,157.73
1187,2022-08-30 18:00:00,896373,158.49,158.45,158.82,158.18
1188,2022-08-30 19:00:00,2617158,158.45,158.91,159.42,158.13
1189,2022-08-30 20:00:00,4325838,158.92,159.15,159.34,158.91
1190,2022-08-30 21:00:00,5922,159.15,159.1,159.2,159.05
1191,2022-08-30 22:00:00,4715,159.1,159.03,159.16,158.95
1192,2022-08-31 07:00:00,1908,160.17,159.8,160.54,159.6
1193,2022-08-31 08:00:00,680,159.72,159.73,160.04,159.32
1194,2022-08-31 09:00:00,740,159.79,159.52,159.79,159.26
1195,2022-08-31 10:00:00,1222,159.55,160.1,160.3,159.41
1196,2022-08-31 11:00:00,741,160.0,159.7,160.0,159.47
1197,2022-08-31 12:00:00,41691,159.62,160.02,160.23,159.52
1198,2022-08-31 13:00:00,2358044,160.02,160.12,160.57,158.87
1199,2022-08-31 14:00:00,2026811,160.13,159.05,160.22,158.87
1200,2022-08-31 15:00:00,1287170,159.04,159.6,159.75,158.41
1201,2022-08-31 16:00:00,937900,159.6,159.05,159.69,158.73
1202,2022-08-31 17:00:00,828013,159.04,158.5,159.34,158.26
1203,2022-08-31 18:00:00,1231917,158.48,157.93,158.74,157.68
1204,2022-08-31 19:00:00,4841232,157.93,157.17,159.21,157.13
1205,2022-08-31 20:00:00,15767373,157.17,158.2,158.88,157.17
1206,2022-08-31 21:00:00,30192,158.2,157.33,158.2,157.3
1207,2022-08-31 22:00:00,20513,157.4,156.55,158.02,156.54
1208,2022-09-01 07:00:00,4320,155.92,156.0,156.5,152.2
1209,2022-09-01 08:00:00,1935,156.21,155.9,156.39,155.69
1210,2022-09-01 09:00:00,2823,155.98,156.0,156.11,155.22
1211,2022-09-01 10:00:00,659,155.95,155.95,156.12,155.83
1212,2022-09-01 11:00:00,1968,155.95,156.58,156.97,155.95
1213,2022-09-01 12:00:00,50739,156.57,156.23,156.73,155.88
1214,2022-09-01 13:00:00,2709017,156.24,157.37,157.48,155.92
1215,2022-09-01 14:00:00,2175441,157.36,155.75,157.68,155.75
1216,2022-09-01 15:00:00,1664606,155.74,155.51,156.41,155.17
1217,2022-09-01 16:00:00,1360351,155.52,154.97,156.03,154.67
1218,2022-09-01 17:00:00,1021494,154.97,155.88,155.99,154.83
1219,2022-09-01 18:00:00,1452939,155.89,156.86,157.42,155.79
1220,2022-09-01 19:00:00,3018104,156.85,157.96,158.39,156.73
1221,2022-09-01 20:00:00,4570091,157.96,158.41,158.5,157.8
1222,2022-09-01 21:00:00,14630,158.39,158.55,158.57,158.32
1223,2022-09-01 22:00:00,10701,158.55,158.32,158.69,158.27
1224,2022-09-02 07:00:00,1848,157.85,157.8,158.3,157.3
1225,2022-09-02 08:00:00,1605,157.8,158.4,158.48,157.8
1226,2022-09-02 09:00:00,339,158.44,158.08,158.45,158.01
1227,2022-09-02 10:00:00,537,158.01,157.85,158.19,157.68
1228,2022-09-02 11:00:00,621,158.0,158.21,158.26,157.83
1229,2022-09-02 12:00:00,137114,158.21,159.34,159.74,158.0
1230,2022-09-02 13:00:00,2421875,159.34,159.32,160.17,159.14
1231,2022-09-02 14:00:00,2036983,159.32,159.46,160.36,158.66
1232,2022-09-02 15:00:00,1260116,159.46,159.78,160.12,159.32
1233,2022-09-02 16:00:00,1449472,159.78,157.73,159.9,157.2
1234,2022-09-02 17:00:00,1743811,157.72,155.69,157.72,155.65
1235,2022-09-02 18:00:00,1410744,155.69,155.96,156.56,155.66
1236,2022-09-02 19:00:00,3097542,155.96,155.85,156.5,154.96
1237,2022-09-02 20:00:00,5865270,155.86,156.09,156.2,155.55
1238,2022-09-02 21:00:00,26539,156.11,155.84,156.16,155.71
1239,2022-09-02 22:00:00,1741,155.83,155.8,156.15,155.69
1240,2022-09-03 07:00:00,125,155.48,155.82,156.13,155.14
1241,2022-09-03 08:00:00,94,155.85,156.07,156.1,155.22
1242,2022-09-03 09:00:00,14,156.1,156.19,156.19,155.53
1243,2022-09-03 10:00:00,33,155.47,156.01,156.03,155.3
1244,2022-09-03 11:00:00,17,155.36,155.41,156.05,155.34
1245,2022-09-03 12:00:00,76,156.07,155.75,156.15,155.04
1246,2022-09-03 13:00:00,11,155.78,155.89,155.89,155.78
1247,2022-09-03 14:00:00,15,155.91,155.91,155.93,155.25
1248,2022-09-03 15:00:00,5,155.92,155.92,155.92,155.28
1249,2022-09-04 07:00:00,33,155.93,155.16,155.95,155.16
1250,2022-09-04 08:00:00,32,155.79,155.73,155.81,155.04
1251,2022-09-04 09:00:00,35,155.74,154.96,155.82,154.96
1252,2022-09-04 10:00:00,22,154.95,155.62,155.63,154.89
1253,2022-09-04 11:00:00,10,155.63,155.74,155.74,155.63
1254,2022-09-04 12:00:00,8,155.75,155.13,155.76,155.11
1255,2022-09-04 13:00:00,29,155.78,156.09,156.09,155.23
1256,2022-09-04 14:00:00,12,155.45,155.99,156.07,155.38
1257,2022-09-04 15:00:00,15,156.03,156.09,156.09,155.4
1258,2022-09-05 07:00:00,413,155.46,157.01,157.78,155.18
1259,2022-09-05 08:00:00,111,156.94,156.96,157.29,156.26
1260,2022-09-05 09:00:00,318,156.31,157.15,157.74,156.0
1261,2022-09-05 10:00:00,253,156.51,157.87,157.98,156.51
1262,2022-09-05 11:00:00,284,157.04,156.25,157.5,156.0
1263,2022-09-05 12:00:00,239,156.9,156.46,157.2,156.08
1264,2022-09-05 13:00:00,182,156.42,156.93,157.12,156.08
1265,2022-09-05 14:00:00,152,156.32,157.14,157.29,156.21
1266,2022-09-05 15:00:00,131,157.16,156.83,157.23,155.96
1267,2022-09-06 07:00:00,1438,156.69,157.04,157.57,156.69
1268,2022-09-06 08:00:00,485,157.04,157.26,157.32,156.43
1269,2022-09-06 09:00:00,261,157.23,157.04,157.26,156.85
1270,2022-09-06 10:00:00,1023,157.07,157.1,157.4,156.98
1271,2022-09-06 11:00:00,1487,157.11,156.89,157.12,156.37
1272,2022-09-06 12:00:00,18111,156.89,156.89,157.13,156.62
1273,2022-09-06 13:00:00,2483605,156.9,155.26,157.12,155.06
1274,2022-09-06 14:00:00,2913660,155.26,156.13,156.42,153.73
1275,2022-09-06 15:00:00,1758705,156.12,156.09,156.53,155.48
1276,2022-09-06 16:00:00,1583629,156.08,155.21,156.27,154.64
1277,2022-09-06 17:00:00,1473751,155.2,154.5,155.26,153.91
1278,2022-09-06 18:00:00,1222932,154.5,154.33,155.1,154.21
1279,2022-09-06 19:00:00,3624914,154.34,154.54,155.09,153.99
1280,2022-09-06 20:00:00,4544200,154.54,154.7,154.86,154.32
1281,2022-09-06 21:00:00,6699,154.73,154.67,154.75,154.55
1282,2022-09-06 22:00:00,12546,154.67,154.7,154.85,154.64
1283,2022-09-07 07:00:00,2575,154.74,154.86,154.86,154.05
1284,2022-09-07 08:00:00,1299,154.8,155.39,155.45,154.8
1285,2022-09-07 09:00:00,356,155.35,155.3,155.39,155.11
1286,2022-09-07 10:00:00,443,155.28,155.06,155.34,154.98
1287,2022-09-07 11:00:00,1265,155.1,154.59,155.18,154.32
1288,2022-09-07 12:00:00,47852,154.67,154.57,154.75,154.33
1289,2022-09-07 13:00:00,2524869,154.55,155.32,155.91,154.53
1290,2022-09-07 14:00:00,2618324,155.3,154.12,155.45,153.61
1291,2022-09-07 15:00:00,1190876,154.12,154.75,155.25,153.91
1292,2022-09-07 16:00:00,1042911,154.76,154.86,155.32,154.24
1293,2022-09-07 17:00:00,1264919,154.86,155.53,155.7,154.55
1294,2022-09-07 18:00:00,2399993,155.54,155.73,156.21,154.75
1295,2022-09-07 19:00:00,2599306,155.75,155.92,156.66,155.66
1296,2022-09-07 20:00:00,5963304,155.91,155.84,156.04,155.69
1297,2022-09-07 21:00:00,9189,155.83,156.05,156.05,155.82
1298,2022-09-07 22:00:00,6186,156.05,155.81,156.11,155.81
1299,2022-09-08 07:00:00,2472,156.01,155.5,156.96,155.36
1300,2022-09-08 08:00:00,620,155.53,156.1,156.13,155.5
1301,2022-09-08 09:00:00,407,156.12,156.05,156.15,155.9
1302,2022-09-08 10:00:00,372,156.08,156.27,156.36,155.95
1303,2022-09-08 11:00:00,1279,156.29,155.6,156.4,155.35
1304,2022-09-08 12:00:00,45700,155.66,154.74,155.95,154.53
1305,2022-09-08 13:00:00,2403402,154.7,155.39,155.84,154.35
1306,2022-09-08 14:00:00,2153525,155.4,155.76,155.8,154.37
1307,2022-09-08 15:00:00,1371645,155.77,155.52,156.35,155.38
1308,2022-09-08 16:00:00,2706570,155.51,153.19,155.67,152.68
1309,2022-09-08 17:00:00,1487067,153.19,153.55,154.14,152.7
1310,2022-09-08 18:00:00,1185001,153.55,153.8,154.41,153.38
1311,2022-09-08 19:00:00,3046804,153.81,154.47,154.49,153.49
1312,2022-09-08 20:00:00,6092288,154.47,154.43,154.6,154.04
1313,2022-09-08 21:00:00,22924,154.42,154.48,154.57,154.36
1314,2022-09-08 22:00:00,7157,154.48,154.31,154.48,154.26
1315,2022-09-09 07:00:00,2201,154.72,155.44,156.0,154.72
1316,2022-09-09 08:00:00,875,155.43,155.85,155.85,155.28
1317,2022-09-09 09:00:00,610,155.8,155.74,155.95,155.63
1318,2022-09-09 10:00:00,567,155.85,156.02,156.3,155.69
1319,2022-09-09 11:00:00,2051,156.04,155.65,156.04,155.55
1320,2022-09-09 12:00:00,35359,155.65,155.62,155.93,155.33
1321,2022-09-09 13:00:00,2384822,155.62,156.07,156.07,154.76
1322,2022-09-09 14:00:00,1913700,156.07,156.65,156.84,155.91
1323,2022-09-09 15:00:00,1318793,156.65,156.85,157.17,156.46
1324,2022-09-09 16:00:00,1008266,156.86,156.86,156.93,156.09
1325,2022-09-09 17:00:00,725034,156.87,157.08,157.33,156.71
1326,2022-09-09 18:00:00,884003,157.07,157.16,157.52,156.78
1327,2022-09-09 19:00:00,2213553,157.16,157.35,157.8,157.06
1328,2022-09-09 20:00:00,5708246,157.34,157.5,157.67,157.28
1329,2022-09-09 21:00:00,12362,157.49,157.45,157.55,157.44
1330,2022-09-09 22:00:00,1475,157.49,157.47,157.5,157.44
1331,2022-09-10 07:00:00,65,157.05,158.11,158.15,156.97
1332,2022-09-10 08:00:00,38,157.4,157.36,158.11,157.36
1333,2022-09-10 09:00:00,18,157.33,158.01,158.01,157.3
1334,2022-09-10 10:00:00,76,158.02,158.35,158.61,157.68
1335,2022-09-10 11:00:00,18,158.37,157.68,158.37,157.63
1336,2022-09-10 12:00:00,9,158.34,158.29,158.34,157.63
1337,2022-09-10 13:00:00,49,158.3,158.35,158.35,157.46
1338,2022-09-10 14:00:00,17,158.37,157.74,158.45,157.74
1339,2022-09-10 15:00:00,10,158.4,158.46,158.46,157.74
1340,2022-09-11 07:00:00,33,157.81,157.54,158.44,157.54
1341,2022-09-11 08:00:00,33,157.52,157.27,158.2,157.27
1342,2022-09-11 09:00:00,45,157.92,156.96,157.96,156.96
1343,2022-09-11 10:00:00,25,157.61,157.03,157.69,156.96
1344,2022-09-11 11:00:00,9,157.68,157.7,157.7,157.04
1345,2022-09-11 12:00:00,7,157.05,157.65,157.66,157.01
1346,2022-09-11 13:00:00,17,157.0,157.05,157.71,156.99
1347,2022-09-11 14:00:00,8,157.7,157.02,157.71,157.02
1348,2022-09-11 15:00:00,55,157.01,156.94,157.73,156.94
1349,2022-09-12 07:00:00,1510,158.41,158.38,158.49,157.77
1350,2022-09-12 08:00:00,605,158.28,158.76,158.77,158.07
1351,2022-09-12 09:00:00,611,158.77,158.8,159.09,158.73
1352,2022-09-12 10:00:00,780,158.8,158.85,159.01,158.63
1353,2022-09-12 11:00:00,961,158.81,159.49,159.53,158.78
1354,2022-09-12 12:00:00,19678,159.45,159.26,159.45,158.9
1355,2022-09-12 13:00:00,3328135,159.29,161.61,161.68,159.16
1356,2022-09-12 14:00:00,2649933,161.62,161.42,162.05,161.21
1357,2022-09-12 15:00:00,2195530,161.41,161.89,162.88,161.22
1358,2022-09-12 16:00:00,1645499,161.9,163.09,163.14,161.73
1359,2022-09-12 17:00:00,1628655,163.09,164.14,164.26,162.73
1360,2022-09-12 18:00:00,1457119,164.14,163.57,164.18,163.28
1361,2022-09-12 19:00:00,3405289,163.58,163.45,163.96,163.07
1362,2022-09-12 20:00:00,7090802,163.45,163.8,163.87,163.27
1363,2022-09-12 21:00:00,19364,163.82,163.73,163.98,163.7
1364,2022-09-12 22:00:00,7822,163.72,163.71,163.78,163.65
1365,2022-09-13 07:00:00,2673,164.1,164.02,164.52,163.9
1366,2022-09-13 08:00:00,985,164.03,164.53,164.64,164.03
1367,2022-09-13 09:00:00,406,164.6,164.48,164.6,164.35
1368,2022-09-13 10:00:00,236,164.4,164.58,164.71,164.37
1369,2022-09-13 11:00:00,393,164.53,164.67,164.9,164.51
1370,2022-09-13 12:00:00,476241,164.68,159.61,164.89,159.57
1371,2022-09-13 13:00:00,3654445,159.62,158.28,160.53,158.26
1372,2022-09-13 14:00:00,3000116,158.28,157.23,158.36,156.84
1373,2022-09-13 15:00:00,2091739,157.22,156.33,157.27,156.25
1374,2022-09-13 16:00:00,1539977,156.32,156.31,156.76,156.15
1375,2022-09-13 17:00:00,1745815,156.3,155.79,156.67,155.76
1376,2022-09-13 18:00:00,1813330,155.79,154.8,155.87,154.59
1377,2022-09-13 19:00:00,5306615,154.81,153.85,154.89,153.38
1378,2022-09-13 20:00:00,12173596,153.85,153.86,154.07,153.58
1379,2022-09-13 21:00:00,17695,153.88,154.1,154.24,153.83
1380,2022-09-13 22:00:00,5147,154.12,154.2,154.2,153.81
1381,2022-09-14 07:00:00,5167,154.71,154.6,158.35,154.33
1382,2022-09-14 08:00:00,2128,154.6,155.17,155.4,154.6
1383,2022-09-14 09:00:00,507,155.18,154.82,155.21,154.74
1384,2022-09-14 10:00:00,313,154.94,154.94,155.06,154.78
1385,2022-09-14 11:00:00,2960,154.9,153.36,154.9,153.25
1386,2022-09-14 12:00:00,62991,153.38,154.5,154.69,153.38
1387,2022-09-14 13:00:00,3144993,154.52,156.05,156.19,154.03
1388,2022-09-14 14:00:00,2775061,156.06,156.56,156.6,154.88
1389,2022-09-14 15:00:00,2086387,156.56,155.77,157.1,155.72
1390,2022-09-14 16:00:00,1324717,155.8,155.14,155.86,154.93
1391,2022-09-14 17:00:00,1429831,155.14,154.33,155.3,154.15
1392,2022-09-14 18:00:00,1465154,154.32,154.12,154.63,153.89
1393,2022-09-14 19:00:00,3338061,154.12,155.31,155.58,153.62
1394,2022-09-14 20:00:00,6405358,155.31,155.65,155.71,155.24
1395,2022-09-14 21:00:00,6665,155.62,155.69,155.74,155.59
1396,2022-09-14 22:00:00,3333,155.65,155.8,155.8,155.55
1397,2022-09-15 07:00:00,1027,155.63,155.73,155.89,155.57
1398,2022-09-15 08:00:00,454,155.91,155.49,156.0,155.25
1399,2022-09-15 09:00:00,98,155.44,155.5,155.63,155.37
1400,2022-09-15 10:00:00,625,155.51,154.86,155.54,154.6
1401,2022-09-15 11:00:00,480,154.97,154.93,155.31,154.86
1402,2022-09-15 12:00:00,59361,154.82,155.02,155.22,154.53
1403,2022-09-15 13:00:00,2092007,155.0,154.86,155.24,154.1
1404,2022-09-15 14:00:00,2941802,154.88,152.06,155.21,151.78
1405,2022-09-15 15:00:00,1875971,152.05,152.64,153.08,151.92
1406,2022-09-15 16:00:00,1150561,152.64,153.23,153.24,152.27
1407,2022-09-15 17:00:00,1128078,153.24,153.42,154.29,153.21
1408,2022-09-15 18:00:00,1212984,153.43,152.39,153.46,152.32
1409,2022-09-15 19:00:00,3722227,152.4,152.35,152.69,151.38
1410,2022-09-15 20:00:00,6594093,152.35,152.0,152.69,151.72
1411,2022-09-15 21:00:00,13029,152.01,151.67,152.08,151.54
1412,2022-09-15 22:00:00,16758,151.74,151.32,151.75,151.01
1413,2022-09-16 07:00:00,3701,150.81,151.21,151.45,150.81
1414,2022-09-16 08:00:00,1110,151.2,150.82,151.25,150.48
1415,2022-09-16 09:00:00,510,150.83,150.85,150.9,150.65
1416,2022-09-16 10:00:00,556,150.85,151.3,151.3,150.63
1417,2022-09-16 11:00:00,825,151.3,151.06,151.3,150.8
1418,2022-09-16 12:00:00,40557,151.05,150.18,151.07,150.17
1419,2022-09-16 13:00:00,16993648,150.19,148.48,151.51,148.36
1420,2022-09-16 14:00:00,3761003,148.49,148.99,150.53,148.3
1421,2022-09-16 15:00:00,1682221,148.99,149.87,149.96,148.74
1422,2022-09-16 16:00:00,1405661,149.87,149.41,149.9,148.67
1423,2022-09-16 17:00:00,1266541,149.4,149.32,149.9,149.03
1424,2022-09-16 18:00:00,2125491,149.33,150.51,150.8,149.26
1425,2022-09-16 19:00:00,5057508,150.5,150.44,151.35,150.3
1426,2022-09-16 20:00:00,44076688,150.44,150.96,150.96,150.43
1427,2022-09-16 21:00:00,18202,150.9,150.95,150.97,150.63
1428,2022-09-16 22:00:00,1401,150.96,151.07,151.35,150.91
1429,2022-09-17 07:00:00,110,150.38,151.87,151.87,150.35
1430,2022-09-17 08:00:00,61,151.89,152.03,152.03,151.22
1431,2022-09-17 09:00:00,45,152.11,151.71,152.34,151.54
1432,2022-09-17 10:00:00,84,151.59,151.11,152.12,151.11
1433,2022-09-17 11:00:00,45,150.88,151.14,151.52,150.51
1434,2022-09-17 12:00:00,60,150.51,150.98,151.59,150.48
1435,2022-09-17 13:00:00,19,150.94,151.65,151.65,150.94
1436,2022-09-17 14:00:00,76,151.02,150.88,151.51,150.74
1437,2022-09-17 15:00:00,13,151.5,150.89,151.53,150.89
1438,2022-09-18 08:00:00,62,150.88,150.69,151.62,150.69
1439,2022-09-18 09:00:00,84,150.55,150.43,151.18,150.43
1440,2022-09-18 10:00:00,17,150.83,150.33,150.93,150.19
1441,2022-09-18 11:00:00,26,150.95,150.87,151.02,150.25
1442,2022-09-18 12:00:00,9,150.9,150.23,150.9,150.23
1443,2022-09-18 13:00:00,57,150.87,150.25,151.05,150.25
1444,2022-09-18 14:00:00,14,150.23,150.78,150.85,150.16
1445,2022-09-18 15:00:00,22,150.8,151.03,151.03,150.8
1446,2022-09-19 07:00:00,2212,149.83,149.61,149.83,149.19
1447,2022-09-19 08:00:00,774,149.72,149.02,149.72,149.01
1448,2022-09-19 09:00:00,476,149.02,149.15,149.24,149.0
1449,2022-09-19 10:00:00,3540,149.07,149.2,149.2,148.74
1450,2022-09-19 11:00:00,814,149.14,149.15,149.39,149.07
1451,2022-09-19 12:00:00,20479,149.2,149.61,149.87,149.2
1452,2022-09-19 13:00:00,2717845,149.62,151.1,151.12,149.09
1453,2022-09-19 14:00:00,1836873,151.11,152.09,152.4,150.57
1454,2022-09-19 15:00:00,1769202,152.1,151.94,152.83,151.75
1455,2022-09-19 16:00:00,1419644,151.94,153.16,153.33,151.42
1456,2022-09-19 17:00:00,1098498,153.16,152.96,153.44,152.7
1457,2022-09-19 18:00:00,1177755,152.96,153.09,153.18,152.61
1458,2022-09-19 19:00:00,3435762,153.1,154.54,154.56,153.1
1459,2022-09-19 20:00:00,5471468,154.53,154.55,154.88,154.31
1460,2022-09-19 21:00:00,13143,154.57,154.64,154.72,154.5
1461,2022-09-19 22:00:00,4578,154.67,154.84,154.91,154.58
1462,2022-09-20 07:00:00,3084,154.75,154.09,155.27,154.04
1463,2022-09-20 08:00:00,2343,154.09,153.82,154.21,153.65
1464,2022-09-20 09:00:00,912,153.94,153.62,153.95,153.45
1465,2022-09-20 10:00:00,1679,153.5,153.6,153.78,153.28
1466,2022-09-20 11:00:00,1422,153.62,153.56,154.09,153.55
1467,2022-09-20 12:00:00,16185,153.58,153.59,153.72,153.25
1468,2022-09-20 13:00:00,2511684,153.62,154.77,154.88,153.09
1469,2022-09-20 14:00:00,2169245,154.77,155.38,155.44,154.14
1470,2022-09-20 15:00:00,3092312,155.37,157.82,157.88,155.22
1471,2022-09-20 16:00:00,1733160,157.83,157.06,158.08,156.63
1472,2022-09-20 17:00:00,1748070,157.03,155.61,157.1,155.4
1473,2022-09-20 18:00:00,1666829,155.61,156.42,156.58,155.53
1474,2022-09-20 19:00:00,3437150,156.41,156.9,157.74,156.21
1475,2022-09-20 20:00:00,5125215,156.92,157.0,157.26,156.86
1476,2022-09-20 21:00:00,8091,157.0,157.02,157.1,156.93
1477,2022-09-20 22:00:00,8145,157.0,156.75,157.0,156.65
1478,2022-09-21 07:00:00,5711,156.27,156.34,156.72,153.72
1479,2022-09-21 08:00:00,2188,156.49,156.48,156.73,156.23
1480,2022-09-21 09:00:00,2357,156.5,156.55,156.78,156.16
1481,2022-09-21 10:00:00,1420,156.56,156.27,156.69,156.25
1482,2022-09-21 11:00:00,2079,156.5,156.8,156.83,156.31
1483,2022-09-21 12:00:00,42850,156.82,157.3,157.48,156.69
1484,2022-09-21 13:00:00,2395244,157.31,157.03,158.4,156.53
1485,2022-09-21 14:00:00,1510202,157.02,156.37,157.42,156.32
1486,2022-09-21 15:00:00,1025296,156.46,156.33,156.53,155.93
1487,2022-09-21 16:00:00,799466,156.29,157.1,157.37,156.16
1488,2022-09-21 17:00:00,972283,157.09,157.99,158.05,156.97
1489,2022-09-21 18:00:00,5009819,157.92,158.3,158.74,154.42
1490,2022-09-21 19:00:00,5356060,158.35,154.17,158.6,153.67
1491,2022-09-21 20:00:00,5467936,153.71,153.45,154.17,153.0
1492,2022-09-21 21:00:00,29418,153.41,153.26,153.52,153.1
1493,2022-09-21 22:00:00,49484,153.26,152.68,153.35,152.68
1494,2022-09-22 07:00:00,2907,153.4,153.5,153.57,152.1
1495,2022-09-22 08:00:00,1807,153.45,154.44,154.79,153.41
1496,2022-09-22 09:00:00,720,154.44,153.88,154.46,153.5
1497,2022-09-22 10:00:00,410,153.78,153.9,153.97,153.59
1498,2022-09-22 11:00:00,578,153.9,153.67,153.9,152.87
1499,2022-09-22 12:00:00,69752,153.52,154.01,154.51,153.01
1500,2022-09-22 13:00:00,3035654,153.91,152.26,154.05,151.67
1501,2022-09-22 14:00:00,2991055,152.12,151.78,153.09,151.72
1502,2022-09-22 15:00:00,1772231,151.75,151.87,152.25,150.92
1503,2022-09-22 16:00:00,1358935,151.82,152.58,152.9,151.52
1504,2022-09-22 17:00:00,1208296,152.56,152.69,152.97,151.88
1505,2022-09-22 18:00:00,1163499,152.69,152.74,152.88,151.97
1506,2022-09-22 19:00:00,3730442,152.84,152.83,154.42,152.61
1507,2022-09-22 20:00:00,4745280,152.69,152.68,152.86,152.31
1508,2022-09-22 21:00:00,14370,152.66,152.82,152.89,152.47
1509,2022-09-22 22:00:00,7781,152.79,152.55,152.98,152.55
1510,2022-09-23 07:00:00,1176,152.01,151.95,152.43,151.5
1511,2022-09-23 08:00:00,1615,152.0,151.57,152.51,151.51
1512,2022-09-23 09:00:00,1879,151.59,151.07,151.72,150.68
1513,2022-09-23 10:00:00,869,151.0,150.1,151.04,150.06
1514,2022-09-23 11:00:00,2894,150.18,150.44,150.56,149.96
1515,2022-09-23 12:00:00,88109,150.4,150.12,150.47,149.84
1516,2022-09-23 13:00:00,3785703,150.12,150.03,151.46,149.87
1517,2022-09-23 14:00:00,2780579,150.02,150.0,150.51,149.32
1518,2022-09-23 15:00:00,1747386,149.97,150.24,150.65,149.77
1519,2022-09-23 16:00:00,1382158,150.22,150.18,150.37,149.42
1520,2022-09-23 17:00:00,1181671,150.12,149.73,150.31,149.46
1521,2022-09-23 18:00:00,1777456,149.7,148.6,149.99,148.56
1522,2022-09-23 19:00:00,3523241,148.67,150.56,150.66,148.67
1523,2022-09-23 20:00:00,5300926,150.53,150.61,150.78,150.32
1524,2022-09-23 21:00:00,9123,150.6,150.61,150.8,150.47
1525,2022-09-23 22:00:00,2911,150.61,150.76,150.76,150.6
1526,2022-09-24 07:00:00,131,150.11,149.32,150.69,149.25
1527,2022-09-24 08:00:00,50,149.95,149.82,150.03,149.16
1528,2022-09-24 09:00:00,72,149.84,148.71,149.84,148.71
1529,2022-09-24 10:00:00,281,148.69,148.9,149.79,147.89
1530,2022-09-24 11:00:00,120,148.93,148.89,149.65,148.19
1531,2022-09-24 12:00:00,67,148.88,149.07,149.8,148.88
1532,2022-09-24 13:00:00,140,149.0,148.78,149.59,148.37
1533,2022-09-24 14:00:00,115,149.42,149.35,149.97,148.74
1534,2022-09-24 15:00:00,59,149.23,149.29,149.41,148.66
1535,2022-09-25 07:00:00,127,149.35,148.45,149.35,148.21
1536,2022-09-25 08:00:00,161,149.06,148.31,149.11,148.19
1537,2022-09-25 09:00:00,59,148.26,148.65,149.28,148.26
1538,2022-09-25 10:00:00,31,148.61,148.58,149.25,148.56
1539,2022-09-25 11:00:00,49,148.57,149.22,149.22,148.48
1540,2022-09-25 12:00:00,27,149.23,148.84,149.47,148.84
1541,2022-09-25 13:00:00,56,149.36,148.79,149.59,148.74
1542,2022-09-25 14:00:00,22,148.75,149.29,149.3,148.66
1543,2022-09-25 15:00:00,21,148.67,149.25,149.29,148.61
1544,2022-09-26 07:00:00,2234,149.0,150.02,150.95,148.85
1545,2022-09-26 08:00:00,2378,150.15,150.24,150.75,149.88
1546,2022-09-26 09:00:00,1971,150.22,149.08,150.24,149.01
1547,2022-09-26 10:00:00,1218,149.1,149.13,149.83,149.07
1548,2022-09-26 11:00:00,2653,149.12,149.74,149.82,149.0
1549,2022-09-26 12:00:00,42389,149.77,150.52,150.55,149.4
1550,2022-09-26 13:00:00,3727876,150.5,152.68,152.74,149.42
1551,2022-09-26 14:00:00,2515325,152.69,152.52,153.77,152.3
1552,2022-09-26 15:00:00,1993753,152.53,151.9,152.84,150.92
1553,2022-09-26 16:00:00,1357933,151.91,151.38,152.09,150.54
1554,2022-09-26 17:00:00,1267544,151.38,150.11,151.44,150.05
1555,2022-09-26 18:00:00,1307110,150.09,151.52,151.69,150.04
1556,2022-09-26 19:00:00,3463901,151.53,150.75,151.99,150.61
1557,2022-09-26 20:00:00,6236934,150.74,150.6,150.87,150.41
1558,2022-09-26 21:00:00,7895,150.57,150.64,150.7,150.52
1559,2022-09-26 22:00:00,5382,150.68,150.62,150.94,150.5
1560,2022-09-27 07:00:00,1052,152.43,153.11,153.6,152.12
1561,2022-09-27 08:00:00,856,152.88,152.63,153.21,152.56
1562,2022-09-27 09:00:00,563,152.63,152.14,152.73,152.08
1563,2022-09-27 10:00:00,602,152.15,152.65,152.81,152.12
1564,2022-09-27 11:00:00,1337,152.67,153.1,153.2,152.5
1565,2022-09-27 12:00:00,30812,153.06,152.93,153.34,152.85
1566,2022-09-27 13:00:00,2925017,152.91,153.92,154.69,152.6
1567,2022-09-27 14:00:00,2237398,153.93,153.46,154.05,152.5
1568,2022-09-27 15:00:00,1800013,153.46,151.58,153.57,151.53
1569,2022-09-27 16:00:00,2297190,151.58,151.7,151.82,149.95
1570,2022-09-27 17:00:00,1340499,151.7,151.08,151.7,150.72
1571,2022-09-27 18:00:00,1380452,151.09,152.02,152.45,150.87
1572,2022-09-27 19:00:00,3022881,152.03,151.75,152.1,151.04
1573,2022-09-27 20:00:00,6117251,151.76,151.81,151.91,151.52
1574,2022-09-27 21:00:00,13327,151.81,151.8,151.88,151.68
1575,2022-09-27 22:00:00,4171,151.87,151.88,152.0,151.74
1576,2022-09-28 07:00:00,5395,150.04,148.66,150.14,148.07
